CODCP,facilidad_mas_cercana_car,duracion_min_car,distancia_km_car,facilidad_mas_cercana_foot,duracion_min_foot,distancia_km_foot,facilidad_mas_cercana_bike,duracion_min_bike,distancia_km_bike,mismo_hospital_car_foot,ratio_foot_car,ratio_bike_car
125761,3727,256.01,200.3649,3494.0,2924.0833333333335,243.09570000000002,3494.0,1401.5333333333333,262.6019,False,11.421754358553704,5.474525734671823
125780,3494,112.82333333333332,97.83210000000001,3494.0,1117.7983333333332,92.96239999999999,3494.0,426.655,94.5792,True,9.907510266788785,3.781620232221467
125807,3523,14.635,15.065700000000001,3523.0,290.72833333333335,24.1768,3523.0,104.81166666666667,24.1791,True,19.86527730326842,7.161712788976199
125868,30057,39.93833333333334,43.5415,30057.0,586.4683333333334,48.7608,30057.0,276.59166666666664,49.8856,True,14.684346701164293,6.925468430497014
125886,3727,246.13833333333332,188.448,3494.0,2781.5566666666664,231.2312,3494.0,1353.5966666666668,250.7374,False,11.300786143293404,5.499333030883718
125898,3655,3.518333333333333,2.3845,3655.0,34.68333333333333,2.8824,3655.0,13.45,2.9618,True,9.857887257224064,3.822832780672667
125941,30057,30.936666666666667,29.0477,30057.0,393.9933333333333,32.801,30057.0,164.32833333333335,34.271699999999996,True,12.73548109039974,5.311765973494236
126010,3494,97.51,104.37519999999999,3494.0,1163.2683333333334,96.73310000000001,3494.0,395.585,96.8929,True,11.929733702526237,4.0568659624653876
126062,3494,79.70333333333333,64.5374,3494.0,630.4133333333334,52.4356,3494.0,234.43833333333333,52.4424,True,7.909497720714317,2.9413868094182596
126098,3494,143.77833333333334,147.27779999999998,3494.0,1670.4833333333333,138.90370000000001,3494.0,566.725,139.449,True,11.618463607173078,3.941657876128763
126104,3494,70.31166666666667,48.3376,3494.0,492.42,40.953,3494.0,168.69333333333333,41.6394,True,7.003389669803494,2.3992225093038138
126146,3523,76.04666666666667,80.44839999999999,3523.0,2472.9083333333333,205.6024,3523.0,834.2933333333333,206.8929,True,32.51830016656439,10.970807398965547
126159,3792,60.894999999999996,44.8722,3792.0,539.5733333333334,44.8469,3792.0,210.44833333333332,44.8469,True,8.860716533924517,3.455921394750527
126162,3727,34.03333333333333,25.3074,3727.0,172.53166666666667,14.3497,3727.0,101.23833333333333,23.0936,True,5.06949069539667,2.9746816846229187
126187,4370,94.30833333333334,108.094,4370.0,1542.76,128.1834,30057.0,942.3183333333333,154.1394,True,16.358681629407087,9.99188830962269
126204,4370,88.66000000000001,96.5548,4370.0,1531.35,127.25110000000001,30057.0,963.7716666666668,153.2095,True,17.272163320550415,10.870422588164523
126205,3727,123.195,125.60510000000001,3727.0,2402.3716666666664,199.78070000000002,3727.0,1239.27,200.3048,True,19.500561440534653,10.059417995860223
126216,3494,165.17333333333332,135.4426,3494.0,2795.82,232.4532,3494.0,1419.2583333333334,232.6668,True,16.926582176299647,8.59253915079109
126270,30057,15.713333333333333,17.539900000000003,30057.0,208.45499999999998,17.357599999999998,30057.0,92.96166666666666,17.7152,True,13.266122189223589,5.916100975816716
126286,35125,25.451666666666664,17.6602,35125.0,179.94666666666666,14.943200000000001,35125.0,112.20833333333333,19.4249,True,7.070132931700609,4.408683124877219
126340,37376,48.63666666666666,31.4987,8154.0,344.9483333333334,28.679299999999998,37376.0,194.84833333333333,34.136199999999995,False,7.09235144952368,4.006202453567267
126343,3494,17.018333333333334,23.2321,3494.0,279.0183333333333,23.194,3494.0,93.11333333333333,23.194,True,16.395162080109685,5.4713544217020855
126351,3523,99.95166666666667,107.042,3523.0,1253.9283333333333,104.2734,3523.0,419.09000000000003,104.2794,True,12.545346917676877,4.192926581180904
126377,3727,76.39666666666668,56.1475,3494.0,2108.7933333333335,175.2706,3494.0,834.285,188.2757,False,27.603211309393952,10.920437191849555
126415,4370,83.275,102.9351,4370.0,1271.1216666666667,105.55369999999999,4370.0,796.91,108.80630000000001,True,15.264144901431001,9.569618733113177
126421,6502,24.418333333333333,24.59,,,,,,,False,,
126464,3494,54.41,39.53,3494.0,458.44666666666666,38.12,3494.0,163.16666666666666,40.5835,True,8.425779574833058,2.998835998284629
126471,3494,119.41666666666667,102.15939999999999,3494.0,1167.055,97.0529,3494.0,449.555,98.688,True,9.772965806001396,3.7645917655268666
126484,37376,146.21833333333333,134.4869,11775.0,1432.9866666666667,119.14569999999999,11775.0,643.2733333333333,119.9928,False,9.800321437120289,4.3994027196771945
126495,3523,122.41666666666667,102.0143,3523.0,1224.995,101.9086,3523.0,687.7800000000001,101.9144,True,10.006766507828454,5.618352620830497
126523,37376,59.361666666666665,38.336,8154.0,442.4,36.770300000000006,8154.0,283.49666666666667,44.0855,False,7.452620939439032,4.775753151584918
126533,3523,66.67,77.73089999999999,3523.0,2571.8166666666666,213.818,3523.0,866.8116666666666,215.1085,True,38.575321233938304,13.001524923753811
126539,3727,78.325,56.9453,3494.0,2211.805,183.8328,3494.0,868.4733333333334,196.8379,False,28.23881263964251,11.088073199276518
126544,4370,171.61,216.6351,4370.0,2085.5833333333335,173.4032,30057.0,1300.8316666666665,176.48860000000002,True,12.153040809587631,7.580162383699472
126551,3727,89.58999999999999,98.7716,3494.0,2434.601666666667,202.4427,3494.0,874.6483333333333,203.103,False,27.17492651709641,9.762789745879378
126580,6732,49.25333333333333,53.8529,6732.0,945.55,78.56819999999999,6732.0,415.90833333333336,78.5776,True,19.197685435841905,8.444267731456417
126596,3727,162.425,212.8953,3494.0,1920.4633333333334,159.71329999999998,3494.0,666.365,161.9822,False,11.823692986506591,4.102601200554101
126670,3523,149.25166666666667,130.5585,3523.0,1537.7433333333333,127.8877,3523.0,548.1866666666666,135.83610000000002,True,10.303022858482876,3.6729014751370723
126672,3523,46.559999999999995,48.924800000000005,3523.0,681.1516666666666,56.6409,3523.0,271.8183333333333,56.6588,True,14.629546105383735,5.838022623138603
126690,3727,22.371666666666666,30.7012,3494.0,2283.7816666666668,189.8111,3494.0,904.9483333333334,202.84,False,102.083662370558,40.450644416300385
126739,3494,78.63166666666666,86.3793,3494.0,922.51,76.6696,3494.0,308.72333333333336,76.8775,True,11.7320417982577,3.9261959770236765
126747,4370,72.74666666666667,98.741,4370.0,1493.335,124.0253,4370.0,933.1733333333334,128.0693,True,20.52788214809384,12.827712609970675
126752,3727,34.468333333333334,48.6209,3494.0,2301.8733333333334,191.3114,3494.0,914.3283333333333,204.3165,False,66.78226391373725,26.526618635462498
126782,8012,0.7583333333333333,0.4422,8012.0,5.506666666666666,0.4568,8012.0,2.52,0.471,True,7.261538461538461,3.3230769230769233
126811,37376,148.59166666666667,135.07979999999998,11775.0,1579.3933333333334,131.3117,11775.0,700.5616666666666,132.1589,False,10.629084179238406,4.714676686669283
126824,3792,57.169999999999995,37.077400000000004,3792.0,588.5416666666666,48.9279,3655.0,237.06833333333333,57.4711,True,10.294589236779197,4.146726138417585
126838,4370,35.82166666666667,45.901300000000006,4370.0,752.2900000000001,62.4936,30057.0,348.68,77.0771,True,21.000977062299352,9.73377378681431
126870,30057,84.56,77.45519999999999,30057.0,835.2866666666666,69.5291,30057.0,404.00333333333333,74.9217,True,9.8780353200883,4.777712078208767
126874,4370,87.70833333333333,110.3742,,,,,,,False,,
126882,30057,75.30333333333333,82.302,30057.0,910.61,75.7987,30057.0,387.3616666666667,79.9825,True,12.092558983666063,5.144017529104511
126890,3523,12.201666666666666,15.9414,3523.0,1235.2516666666668,102.708,3523.0,676.0300000000001,103.13560000000001,True,101.23630651550336,55.404726130310074
126931,4370,17.851666666666667,19.8246,4370.0,240.095,19.9741,30057.0,96.73166666666665,23.956599999999998,True,13.449444496312202,5.418635048081411
126974,11020,9.22,7.3049,11020.0,67.52666666666667,5.6235,11020.0,35.14,7.5009,True,7.323933477946493,3.811279826464208
126976,4370,120.89333333333335,146.56889999999999,4370.0,1530.4716666666668,127.0116,4370.0,944.7883333333334,138.0371,True,12.659686224771148,7.8150573508326895
126978,3792,11.621666666666666,12.123700000000001,3792.0,104.13000000000001,8.649700000000001,3792.0,36.294999999999995,8.8226,True,8.959988527176252,3.1230460347052915
127019,3494,50.43833333333334,33.7663,3494.0,497.4533333333333,41.3705,3494.0,173.595,42.1639,True,9.862604500545219,3.4417275220566363
127053,3494,85.02833333333334,93.2806,3494.0,1005.5883333333334,83.5709,3494.0,336.4116666666667,83.7788,True,11.82650881078856,3.9564654918948587
127081,3494,64.80666666666667,78.8334,3494.0,856.145,71.1923,3494.0,293.08,71.3511,True,13.210755066351197,4.522374241333195
127104,11020,13.2,10.5185,11020.0,100.6,8.3672,11020.0,34.74,8.470799999999999,True,7.621212121212121,2.6318181818181823
127135,3523,70.14333333333335,54.7741,3523.0,658.6483333333333,54.7722,3523.0,219.96666666666667,54.7746,True,9.390034690871072,3.135959701563465
127165,3727,96.57333333333332,109.2328,3523.0,5617.9400000000005,462.6246,3523.0,2204.55,467.68690000000004,False,58.17278751898386,22.827730222283588
127203,3655,11.54,10.5806,3655.0,128.975,10.7136,3655.0,46.431666666666665,11.1376,True,11.176343154246101,4.023541305603698
127204,3727,18.490000000000002,22.7613,3727.0,2656.1216666666664,220.8504,3727.0,1582.74,221.4665,True,143.65179376239405,85.59978366684693
127220,3523,91.84833333333333,113.6027,3523.0,1860.9733333333331,154.7085,3523.0,623.6016666666667,154.78029999999998,True,20.261372915494746,6.78947177412038
127223,3494,89.78166666666667,70.936,3494.0,723.0466666666667,60.1669,3494.0,282.09666666666664,64.0883,True,8.053388776476268,3.1420297388108187
127279,3727,268.10333333333335,292.639,11775.0,3783.836666666667,314.63870000000003,11775.0,1904.6366666666665,346.1979,False,14.113351817085453,7.104114085365095
127291,3727,176.93333333333334,211.466,3494.0,1928.0466666666666,160.3329,3494.0,660.0400000000001,160.4928,False,10.897023360964582,3.7304446119065564
127324,30057,49.535,61.6989,,,,,,,False,,
127325,3494,115.79833333333333,99.5535,3494.0,1135.73,94.447,3494.0,433.22166666666664,96.1053,True,9.807826825371695,3.74117359202061
127332,30057,13.84,10.888200000000001,10972.0,117.53,9.7565,10972.0,60.663333333333334,13.8256,False,8.492052023121387,4.383188824662813
127341,3770,1.04,0.6888,3770.0,6.9766666666666675,0.5801000000000001,3770.0,2.35,0.5801000000000001,True,6.708333333333334,2.2596153846153846
127347,4370,53.62166666666667,72.6306,4370.0,1123.9,93.3438,30057.0,746.6216666666667,119.8779,True,20.95981102166413,13.923880272277996
127359,3494,160.10833333333332,164.51520000000002,3494.0,1474.5433333333335,122.61880000000001,3494.0,619.5883333333334,124.7625,True,9.209660125956386,3.8698069015770575
127390,3727,151.43833333333333,144.2689,3727.0,2178.476666666667,181.15789999999998,3727.0,1164.0183333333334,181.68210000000002,True,14.385239316333383,7.686418013933065
127438,3655,57.64666666666667,53.828900000000004,3655.0,632.2816666666666,52.5685,3655.0,216.075,52.9925,True,10.968225974326355,3.7482652943217296
127440,3494,117.095,118.7692,3494.0,1334.155,110.95230000000001,3494.0,452.57166666666666,111.11210000000001,True,11.393782825910586,3.8649956587955647
127444,4370,48.31166666666666,51.1593,4370.0,550.2216666666667,45.7539,30057.0,196.73833333333332,48.7932,True,11.389001966398732,4.072273777900438
127448,6732,37.30833333333333,39.7057,6732.0,854.9216666666667,71.0354,6732.0,347.3316666666667,71.0368,True,22.915032387759663,9.309761000670093
127471,4370,129.55166666666668,144.6001,4370.0,1298.5833333333333,107.75989999999999,4370.0,813.6683333333333,114.2882,True,10.0236713795011,6.280647360769834
127472,3494,153.90166666666667,158.11829999999998,3494.0,1537.875,127.8835,3494.0,627.495,150.4416,True,9.992581843384846,4.077246293629049
127505,4370,103.97666666666667,143.52429999999998,4370.0,1894.1966666666667,157.2365,4370.0,1087.05,168.2746,True,18.217516750553006,10.454749463020548
127518,6919,15.74,17.8525,6919.0,128.86833333333334,10.7019,6919.0,43.47666666666667,10.7019,True,8.18731469716222,2.762177043625582
127536,3727,126.51666666666667,131.9845,3727.0,3427.565,285.1172,3727.0,1593.5616666666667,285.665,True,27.09180608615466,12.59566592016862
127539,8154,21.301666666666666,17.5225,35125.0,405.52000000000004,33.7055,3655.0,192.14,42.9553,False,19.03700805883734,9.019951490493701
127558,4370,138.0366666666667,118.5787,4370.0,1360.885,113.1732,30057.0,703.4933333333333,116.2125,True,9.858866001786962,5.096423655550457
127559,30057,75.52166666666668,82.7435,30057.0,912.6816666666667,75.9697,30057.0,387.9633333333333,80.1535,True,12.08503078586719,5.1371129697879185
127578,3523,135.67666666666668,154.98729999999998,3523.0,1718.0783333333334,142.843,3523.0,574.0533333333333,142.85129999999998,True,12.663034665749453,4.2310394811193275
127579,4370,28.251666666666665,36.4274,4370.0,626.7233333333334,52.0604,30057.0,241.165,59.6706,True,22.18358798890921,8.536310542150906
127597,3655,3.8616666666666664,2.0806,3655.0,26.198333333333334,2.1758,3655.0,11.853333333333333,2.1758,True,6.7842037116961595,3.069486404833837
127609,35125,32.275,27.0547,35125.0,294.51166666666666,24.483400000000003,35125.0,110.85833333333333,24.497,True,9.125071004389362,3.4348050606764784
127667,30057,69.57166666666667,76.3552,30057.0,839.1516666666666,69.8508,30057.0,363.5416666666667,74.03569999999999,True,12.061686989435353,5.225427017703567
127732,3727,56.22166666666667,47.7355,3494.0,2399.445,199.4266,3494.0,953.4833333333333,212.4556,False,42.678297216375654,16.95935730590223
127735,4370,30.973333333333336,29.644099999999998,4370.0,282.58,23.518,30057.0,118.015,28.2338,True,9.12333189840723,3.8102130865260437
127772,3494,260.3483333333333,212.16279999999998,3494.0,3271.52,271.97209999999995,3494.0,1518.71,291.5038,True,12.565934101108132,5.833377078145306
127796,3727,97.37833333333333,86.4382,3727.0,2548.5933333333332,211.9036,3727.0,1538.5449999999998,212.51979999999998,True,26.17207797764732,15.799664538655072
127800,3523,50.19166666666667,41.0807,3523.0,1142.7083333333333,95.01610000000001,3523.0,555.4116666666666,95.0218,True,22.76689357463058,11.065814378216833
127801,37376,62.13166666666667,41.222699999999996,11775.0,425.7633333333333,35.3852,11775.0,149.57999999999998,35.4815,False,6.852597977413557,2.4074680114809945
127808,3727,113.29166666666667,114.7939,3494.0,1671.2216666666668,138.9183,3494.0,558.8050000000001,139.1262,False,14.75149687385068,4.932445752114749
127810,3727,158.06333333333333,175.38410000000002,3494.0,1919.9199999999998,159.6716,3494.0,710.4433333333333,170.6105,False,12.146523545414285,4.494675130222062
127832,3523,111.47666666666667,132.3726,3523.0,1611.2316666666666,133.95510000000002,3523.0,538.7233333333334,133.9634,True,14.45353287683521,4.832610710761594
127840,3523,122.34333333333333,101.9668,3523.0,1224.425,101.86110000000001,3523.0,687.3050000000001,101.8669,True,10.008105604446502,5.617837778928154
127845,3792,112.26166666666667,115.3943,3792.0,1371.5383333333334,114.0558,3792.0,539.875,118.5474,True,12.217334501239664,4.809077007586442
127849,3792,45.401666666666664,30.1767,3792.0,328.65333333333336,27.321900000000003,3792.0,235.30499999999998,45.1201,True,7.238794464226718,5.182739253331375
127852,4370,128.03666666666666,113.9915,4370.0,1305.7316666666666,108.586,30057.0,657.5216666666668,111.6254,True,10.198107313009293,5.135416937856344
127860,3792,65.60833333333333,66.92460000000001,3792.0,792.9416666666667,65.93430000000001,3792.0,283.49666666666667,70.4145,True,12.085990092721962,4.321046615013337
127897,3792,110.19333333333334,114.59530000000001,3792.0,1354.2816666666665,112.6048,3792.0,524.7466666666667,117.3493,True,12.29005081977131,4.762054570754431
127946,3655,12.773333333333333,8.5827,3655.0,85.35333333333332,7.1067,3655.0,58.615,7.240600000000001,True,6.6821503131524,4.588856993736952
127953,3494,99.68333333333334,97.8733,11775.0,1810.93,150.55929999999998,3494.0,784.315,188.6004,False,18.16682828958368,7.868065540879452
127956,4370,29.708333333333332,38.8897,4370.0,727.785,60.4537,30057.0,334.165,73.2638,True,24.497671809256662,11.248190743338009
127971,3727,209.54,160.1598,3494.0,2519.1933333333336,209.44060000000002,3494.0,1239.5266666666669,222.44920000000002,False,12.022493716394644,5.915465623110943
128024,3727,92.74166666666666,103.43960000000001,3523.0,1123.9833333333333,93.447,3523.0,382.53,94.77489999999999,False,12.119507592775632,4.124683259951478
128026,3523,48.195,56.0815,3523.0,797.7883333333334,66.3232,3523.0,300.5,66.63810000000001,True,16.553342324584158,6.23508662724349
128155,3727,157.90166666666667,200.4998,3494.0,1796.4616666666666,149.4051,3494.0,689.9933333333333,149.5976,False,11.377091227662785,4.369765993603614
128160,3727,92.845,105.5125,3727.0,2638.483333333333,219.4215,3727.0,1327.49,219.9456,True,28.418152117328162,14.297915881307556
128183,11775,118.35,101.5184,35125.0,1070.0483333333334,88.935,35125.0,535.9883333333333,89.9191,False,9.0413885368258,4.52884100830869
128192,37376,60.21,38.6728,8154.0,429.27666666666664,35.6845,11775.0,209.49333333333334,45.6713,False,7.1296573105242755,3.4793777334883464
128196,30057,57.61833333333333,63.2806,30057.0,681.0033333333333,56.6685,30057.0,312.18333333333334,60.9611,True,11.819212634867375,5.418125018078737
128212,6359,101.77,85.3095,,,,,,,False,,
128225,3523,142.90166666666667,126.332,3523.0,1486.9033333333332,123.6612,3523.0,565.3216666666667,140.0626,True,10.405080416603491,3.9560187075028286
128226,3727,174.93166666666667,138.9628,3494.0,2264.516666666667,188.24710000000002,3494.0,1136.155,201.25220000000002,False,12.94515001095666,6.494850370144532
128252,3494,77.275,51.369800000000005,11775.0,1397.2166666666667,116.1491,11775.0,759.9783333333332,116.5467,False,18.08109565404939,9.834724468888169
128290,3523,165.80833333333334,180.5845,3523.0,2026.4,168.4815,3523.0,687.425,168.4898,True,12.22133990048751,4.145901392169673
128341,30057,35.76166666666666,39.218900000000005,30057.0,691.6066666666667,57.494800000000005,30057.0,336.4133333333333,58.807900000000004,True,19.33932982243557,9.407093256280001
128368,4370,87.49,108.0385,4370.0,1498.9733333333331,124.4884,4370.0,928.2133333333334,128.30939999999998,True,17.133081876023926,10.609364879795788
128383,3727,127.97333333333333,113.1366,3494.0,1863.2783333333332,154.8651,3494.0,801.7199999999999,167.8703,False,14.559895290685558,6.264742654719733
128390,3494,58.11,54.8828,3494.0,450.09833333333336,35.966699999999996,3494.0,173.87166666666664,39.7944,True,7.745626111397924,2.992112659897894
128438,3494,100.02,93.5495,3494.0,1813.3933333333334,150.7097,3494.0,632.175,150.9176,True,18.13030727187896,6.320485902819436
128464,6359,75.25666666666666,64.8116,,,,,,,False,,
128472,3523,69.64666666666668,49.7926,3523.0,1028.765,85.5458,3523.0,503.745,85.55160000000001,True,14.77120225902173,7.232865894515171
128530,11020,3.9016666666666664,2.2346,11020.0,23.978333333333335,1.9944000000000002,11020.0,11.493333333333334,2.0078,True,6.145664246048698,2.9457496796240927
128567,3727,83.045,63.264900000000004,3727.0,577.9533333333333,48.0477,3727.0,202.74333333333334,48.4643,True,6.9595199389889,2.441367130270737
128576,3523,21.486666666666668,18.1466,3523.0,207.75333333333336,17.282,3523.0,70.14666666666668,17.293,True,9.668941979522184,3.2646602544213468
128590,3727,11.375,15.1951,3727.0,116.31333333333333,9.673399999999999,3727.0,46.49666666666667,9.673399999999999,True,10.225347985347986,4.0876190476190475
128679,3523,47.34166666666667,54.3797,3523.0,953.4433333333333,79.266,3523.0,414.00333333333333,79.32730000000001,True,20.139623305756025,8.745009681394121
128682,3727,65.05166666666666,76.1197,3494.0,3093.17,257.1972,3494.0,1102.325,257.8575,False,47.54943506443597,16.945376751812663
128716,3494,63.23833333333334,45.96,11775.0,979.6,81.4224,11775.0,620.1800000000001,81.7552,False,15.490604327543947,9.807026328967135
128719,30057,47.348333333333336,63.0081,4370.0,1294.9916666666666,104.248,30057.0,630.9116666666666,108.2829,False,27.350311520996865,13.324897039670525
128733,4370,97.105,93.4139,4370.0,1058.2616666666665,88.0084,30057.0,451.3066666666667,91.04769999999999,True,10.898117158402416,4.6476151245215656
128734,3523,193.65833333333333,203.0344,3523.0,2295.211666666667,190.8413,3523.0,766.98,190.8496,True,11.8518610955721,3.9604802272042687
128742,3523,65.02833333333334,49.5088,3523.0,1128.4433333333334,93.83210000000001,3727.0,531.1633333333333,99.3447,True,17.35310249378476,8.1681830996745
128771,3494,48.35333333333333,55.4735,3494.0,641.77,53.3705,3494.0,215.96,53.3705,True,13.272507927754033,4.4662898111126434
128812,30057,13.21,9.952,30057.0,118.12166666666667,9.8236,30057.0,39.84166666666667,9.847299999999999,True,8.941836992177643,3.0160232147363106
128825,3727,180.05333333333334,162.0588,3494.0,2121.798333333333,176.48270000000002,3494.0,734.5733333333334,176.64260000000002,False,11.78427688092417,4.079754146919432
128839,6502,4.738333333333333,5.1301000000000005,6502.0,71.92833333333333,5.9847,6502.0,28.238333333333333,5.9847,True,15.180091452690819,5.959549771368273
128846,3655,9.566666666666666,6.2604,3655.0,81.22,6.7476,3655.0,29.25,6.8507,True,8.489895470383276,3.057491289198606
128851,3523,70.825,54.6049,3523.0,907.77,75.4844,3523.0,423.435,75.49010000000001,True,12.817084362866218,5.9786092481468405
128855,3494,123.28999999999999,118.44210000000001,3494.0,1329.3266666666668,110.5379,3494.0,451.63,110.7042,True,10.782112634168763,3.6631519182415446
128902,30057,9.328333333333335,7.2787,30057.0,85.26166666666667,7.0758,30057.0,33.126666666666665,7.085,True,9.140075040200106,3.5511881365016964
128946,3655,43.73833333333334,44.5835,3655.0,537.7466666666667,44.712199999999996,3655.0,183.17000000000002,45.1405,True,12.294630949205501,4.187859619708113
128953,4370,36.535,36.6652,4370.0,420.1633333333333,34.9006,4370.0,205.7866666666667,37.8829,True,11.500296519319374,5.632589754117058
128990,6919,61.49666666666667,41.2989,,,,,,,False,,
129016,3523,41.361666666666665,41.123599999999996,3523.0,569.4050000000001,47.3411,3523.0,194.015,47.3519,True,13.76649071201193,4.690695893943667
129024,3727,76.29166666666667,82.1323,3727.0,2601.213333333333,216.2911,3727.0,1571.2050000000002,216.9242,True,34.09564172583288,20.594713271436376
129051,3792,47.42166666666667,35.8467,3792.0,430.99833333333333,35.821400000000004,3792.0,174.215,35.821400000000004,True,9.08863740203142,3.6737426633395422
129052,4370,102.33,90.5023,4370.0,1690.66,140.5166,30057.0,1098.5716666666667,166.4803,True,16.5216456562103,10.735577706114206
129066,3727,85.20333333333333,59.8071,3494.0,2246.1683333333335,186.6946,3494.0,879.9583333333334,199.6997,False,26.36244669613865,10.327745393372716
129098,6502,17.351666666666667,19.3659,,,,,,,False,,
129169,4370,35.28,43.6145,4370.0,639.9166666666666,53.1646,30057.0,227.86166666666668,56.4919,True,18.138227513227513,6.458664021164021
129175,3494,145.13833333333332,133.29229999999998,3494.0,1507.9066666666665,125.38810000000001,3494.0,511.065,125.5469,True,10.38944455289781,3.5212268755095715
129179,3523,10.673333333333334,8.6415,3523.0,154.57000000000002,12.8445,3523.0,52.35666666666667,12.850200000000001,True,14.481886321049345,4.905371642723298
129185,3494,86.92333333333333,94.6352,3494.0,1044.0233333333333,86.8222,3494.0,356.04,86.981,True,12.01085247536143,4.096023315565441
129188,3727,94.04666666666667,101.5227,3494.0,2462.425,204.7548,3494.0,884.3133333333334,205.4151,False,26.18301197986815,9.402920535904162
129210,3494,43.63333333333333,29.5062,3494.0,336.0383333333333,27.936,3494.0,169.395,28.4001,True,7.701413292589763,3.882238349885409
129218,3727,89.47666666666667,103.4328,3494.0,1366.7233333333331,113.6074,3494.0,467.495,113.81519999999999,False,15.274633982788805,5.224769958648436
129247,3727,243.50833333333333,253.7406,3494.0,2922.7466666666664,242.98479999999998,3494.0,1400.6066666666666,262.491,False,12.002655624379726,5.751781253208309
129259,3727,230.23833333333332,241.5205,3494.0,3210.355,266.92109999999997,3494.0,1496.8333333333333,286.4273,False,13.943616397501142,6.50123422829966
129263,3494,144.61666666666667,118.2625,11775.0,1287.7616666666665,107.0499,11775.0,589.9783333333332,107.89710000000001,False,8.904655987092312,4.079601244669816
129290,4370,139.68666666666667,115.25489999999999,4370.0,1628.8166666666666,135.34429999999998,30057.0,1030.3233333333333,161.3003,True,11.660502076075025,7.37596048298573
129306,3523,47.538333333333334,55.841300000000004,3523.0,791.62,65.81110000000001,3523.0,297.92,66.39789999999999,True,16.65224555621779,6.266942467482383
129432,3523,24.796666666666667,17.5709,3523.0,178.16833333333335,14.8174,3523.0,66.06666666666666,15.576,True,7.185172738271274,2.664336604382309
129441,3655,6.748333333333333,4.2208000000000006,3655.0,35.27333333333333,2.9364,3655.0,17.28166666666667,3.3387,True,5.226969622128921,2.5608792294393683
129455,4370,21.84,27.1352,4370.0,441.43666666666667,36.6694,30057.0,195.07000000000002,47.0108,True,20.21230158730159,8.931776556776558
129458,3494,6.816666666666666,8.0221,3494.0,69.33500000000001,5.7612,3494.0,40.644999999999996,5.7612,True,10.171393643031786,5.962591687041565
129468,35125,21.966666666666665,20.1907,35125.0,212.18166666666667,17.6402,35125.0,83.25,17.6402,True,9.659256449165403,3.7898330804248865
129489,3727,263.7583333333333,283.1462,11775.0,3687.8733333333334,306.6561,11775.0,1886.4016666666669,336.75840000000005,False,13.982016365991596,7.152007835455437
129491,3523,9.128333333333334,10.364700000000001,3523.0,260.87666666666667,21.6979,3523.0,87.94,21.7003,True,28.578784005842614,9.633741099141865
129497,30057,76.47,71.94739999999999,30057.0,769.2016666666666,64.0214,30057.0,352.6433333333333,70.0672,True,10.058868401551806,4.611525216860643
129544,3727,249.36,255.22279999999998,11775.0,4209.1883333333335,350.0168,11775.0,2153.8383333333336,381.6805,False,16.879966046412147,8.637465244358893
129546,3494,106.15,74.2365,11775.0,912.0866666666666,73.1509,11775.0,499.905,73.4837,False,8.592432092950226,4.709420631182288
129548,3523,96.57,103.3331,3523.0,1209.9066666666665,100.613,3523.0,404.2133333333333,100.619,True,12.5288046667357,4.185702944323634
129549,3727,78.27833333333334,90.80560000000001,3523.0,1115.365,92.7273,3523.0,378.64666666666665,94.0552,False,14.248706538633508,4.837183554410543
129561,3523,4.538333333333333,2.95,3523.0,33.42333333333333,2.7775,3523.0,17.638333333333332,2.8710999999999998,True,7.364671318398825,3.886522218141755
129598,3494,93.06,73.1707,3494.0,737.1116666666666,61.309599999999996,3494.0,277.98333333333335,62.9264,True,7.920821692098286,2.9871409126728277
129681,3655,26.779999999999998,23.2529,3655.0,172.77333333333334,14.366299999999999,3655.0,62.986666666666665,14.366299999999999,True,6.45158078167787,2.3520039830719446
129699,4370,95.42,109.2722,4370.0,1556.9433333333334,129.3616,30057.0,949.3633333333333,155.3176,True,16.31674002654929,9.94931181443443
129719,30057,16.058333333333334,15.1375,10972.0,211.78833333333333,17.567700000000002,10972.0,78.10833333333333,18.3034,False,13.188687078360145,4.864037363777893
129795,3494,150.63333333333333,124.7998,11775.0,1346.375,111.9371,11775.0,613.24,112.7843,False,8.938094711219296,4.071077672051339
129840,3523,80.38166666666666,94.7227,3523.0,2309.5033333333336,192.0189,3523.0,779.0949999999999,193.30939999999998,True,28.731717431420936,9.692446453378672
129862,37376,150.58666666666667,122.8514,11775.0,2436.2916666666665,202.54739999999998,11775.0,1025.5816666666667,203.41039999999998,False,16.178667876748715,6.81057419868957
129899,4370,86.06666666666666,100.7286,4370.0,1454.125,120.818,30057.0,897.9433333333333,146.774,True,16.895333075135554,10.43311386522076
129935,3523,104.58,77.1959,3727.0,968.8383333333334,80.54169999999999,3727.0,362.00166666666667,80.95819999999999,False,9.264088098425448,3.4614808440109646
129936,3727,145.51333333333332,150.2293,3494.0,1927.91,160.2389,3494.0,670.565,160.4468,False,13.249026435149128,4.608271865121181
129979,3727,40.9,29.872400000000003,3727.0,325.2883333333333,27.0445,3727.0,118.26,27.4381,True,7.953259983700081,2.8914425427872863
130035,3494,115.12666666666668,99.2753,3494.0,1132.3716666666667,94.1688,3494.0,432.2866666666667,95.8039,True,9.835876425965601,3.7548786843476747
