CODCP,facilidad_mas_cercana,t_min,distancia_km
218914,3727,261.34166666666664,263.3255
218932,3727,25.11,35.3999
219017,3655,84.56333333333333,88.9842
219152,35125,20.65666666666667,14.5562
219157,3494,19.883333333333333,20.9016
219160,3754,24.790000000000003,34.0792
219187,6359,73.33999999999999,60.7199
219194,3523,195.71,152.04379999999998
219291,37376,98.77666666666667,63.3785
219307,6580,44.443333333333335,43.794
219319,3727,89.84166666666667,61.7374
219336,6919,61.49666666666667,41.2989
219371,3727,53.02833333333333,74.6481
219386,6732,26.413333333333334,12.8856
219398,3727,102.39166666666667,117.173
219409,3727,127.54833333333333,81.6926
219412,3523,26.141666666666666,22.1318
219417,3523,96.59166666666667,90.74560000000001
219435,3727,161.405,154.28560000000002
219459,3727,134.75,143.1946
219473,3655,78.78,81.05210000000001
219483,3727,61.105000000000004,72.112
219542,3494,175.86166666666668,138.768
219552,37376,121.29833333333333,106.8536
219591,3494,200.87333333333333,163.602
219609,3655,86.24166666666666,87.5277
219713,3523,95.95333333333333,51.164699999999996
219761,3727,93.24333333333334,103.6822
219839,3792,56.665,55.1524
219873,10972,7.193333333333333,4.815300000000001
219881,3727,184.00333333333336,136.4231
220011,4370,60.17333333333333,81.3025
220044,3523,58.96333333333334,53.4078
220049,3523,122.75166666666668,100.4033
220054,3523,144.65333333333334,112.5607
220055,3727,83.35166666666667,95.6364
220111,3494,239.975,183.7945
220142,6732,337.12666666666667,338.3581
220188,3494,159.75666666666666,132.59879999999998
220193,11020,8.565,5.7043
220316,3727,66.63000000000001,75.8162
220321,3727,164.97666666666666,128.5003
220390,3727,138.06666666666666,138.8985
220406,3727,179.33666666666667,212.7965
220509,3494,141.565,115.459
220581,3655,60.47166666666667,55.0035
220662,3727,242.54,254.5496
220749,30057,28.220000000000002,28.2897
220895,3494,179.54666666666665,141.21679999999998
220927,3727,157.64,126.9622
221029,3727,71.91833333333334,54.286300000000004
221205,3754,24.31,15.4557
221355,4370,30.976666666666667,38.0464
221364,3727,95.89833333333333,108.48360000000001
221470,6359,114.03166666666667,95.0157
221529,3494,174.38833333333332,152.6773
221531,3754,63.251666666666665,79.582
221536,3523,81.42,54.9635
221598,3494,12.731666666666666,8.9819
221604,3754,88.05833333333334,90.2031
221644,35125,91.385,60.413599999999995
221649,3727,114.99499999999999,114.8896
221670,3727,134.60666666666665,128.0641
221675,4370,51.333333333333336,68.23310000000001
221701,4370,34.28666666666666,40.9272
221747,3727,239.12833333333336,248.61860000000001
221783,3727,58.431666666666665,77.2908
221790,3727,156.88,171.9601
221815,3727,161.245,204.07160000000002
221897,3494,93.71499999999999,102.6199
221965,3494,137.95166666666668,118.0888
222055,3727,147.515,151.1097
222058,3727,113.44833333333332,104.2684
222113,3523,104.61833333333334,92.72739999999999
222141,3727,14.633333333333333,14.451799999999999
222191,3494,151.42999999999998,125.7835
222203,6919,6.693333333333333,8.8755
222208,37376,30.131666666666668,17.8463
222227,3792,50.531666666666666,41.8256
222238,6733,28.266666666666666,26.5646
222251,8154,73.38166666666666,52.0177
222464,6580,18.701666666666664,19.561
222473,4370,184.05833333333334,224.50910000000002
222506,3754,451.72999999999996,389.9277
222654,3494,138.32666666666668,110.57039999999999
222670,10972,10.983333333333333,7.4683
222832,11775,110.045,96.43339999999999
222899,6359,110.29833333333333,93.3463
222919,3727,156.19,149.81429999999997
222983,3727,101.25333333333333,115.2628
223027,3523,63.83166666666667,68.5562
223116,3727,40.755,29.360400000000002
223118,37376,38.39666666666667,24.8672
223280,3727,206.99666666666664,226.4065
223305,3792,48.31666666666667,34.4535
223307,3727,200.61333333333332,204.28889999999998
223339,6919,6.128333333333333,8.429200000000002
223458,4370,147.00333333333336,126.60260000000001
223477,3727,83.35166666666667,95.6364
223487,3770,35.50833333333333,17.409
223535,3494,26.361666666666668,30.5229
223650,3727,147.41833333333335,151.0696
223727,3727,138.61666666666667,130.7306
223815,3727,109.10666666666665,110.9754
223824,11775,22.348333333333336,23.4417
223833,3494,210.93833333333333,163.3423
223841,4370,27.966666666666665,24.9325
223854,6918,11.826666666666666,10.1082
223944,6732,4.9399999999999995,4.4346000000000005
223998,3727,225.755,159.95489999999998
224032,3727,107.54666666666667,107.9021
224071,11775,74.13000000000001,45.097199999999994
224107,3494,48.288333333333334,35.5696
224110,3727,108.38333333333334,119.9597
224122,37376,91.055,58.794
224186,35125,61.49,43.5137
224188,3727,92.79833333333333,105.2098
224200,6502,8.415,5.178
224235,3494,64.99333333333333,72.4808
224244,3727,255.71833333333333,279.8443
224304,6359,113.12666666666668,94.6402
224310,6359,109.93,92.9162
224358,4370,83.54833333333333,112.3549
224434,3727,90.76833333333335,62.1214
224473,3523,199.70499999999998,175.3594
224505,3727,139.09333333333333,155.5112
224520,3494,51.37166666666667,37.257
224605,3494,98.42666666666668,76.6553
224774,3494,89.625,98.2552
224839,37376,116.44,103.28460000000001
224912,3494,248.68833333333333,197.79139999999998
224931,3727,106.36999999999999,101.32610000000001
224979,11020,2.853333333333333,1.8652
225001,28254,38.125,16.038899999999998
225163,3727,89.48333333333333,91.2831
225299,37376,143.235,131.43789999999998
225317,6918,7.13,6.6603
225354,3494,60.52166666666667,33.881699999999995
225377,3494,68.55333333333333,77.8635
225390,3494,149.24833333333333,104.4026
225412,4370,58.845,75.1267
225466,3523,9.623333333333333,8.2045
225511,37376,57.875,39.031
225515,3523,118.20333333333333,82.7711
225613,3727,115.565,112.7529
225641,3523,59.288333333333334,66.0347
225741,37376,58.24333333333333,37.4961
225786,37376,131.31333333333333,114.0553
225806,11020,4.08,2.2389
225816,4370,53.17166666666667,69.4847
225835,3494,23.761666666666667,15.014100000000001
225855,37376,175.38166666666666,143.41420000000002
225888,30057,45.21,49.693400000000004
225896,3523,190.77166666666665,149.6056
225977,3523,96.08999999999999,87.58030000000001
226064,3494,61.93666666666666,72.581
226075,8269,36.10333333333333,31.214599999999997
226114,3523,72.87666666666668,69.0855
226118,30057,50.718333333333334,56.248599999999996
226155,4370,86.66499999999999,107.4906
226164,3727,158.82999999999998,132.25779999999997
226183,6580,645.5983333333334,402.0875
226187,11775,126.78,107.66
226251,6919,25.203333333333333,22.6043
226411,3494,89.17166666666667,97.7654
226566,3727,217.48333333333332,157.8511
226709,3727,158.82999999999998,132.25779999999997
226745,3494,116.59166666666667,84.5828
226751,3523,31.918333333333333,34.8374
226755,3523,144.51166666666668,109.1901
226795,3494,112.86333333333333,105.81869999999999
226798,4370,81.19333333333334,106.0443
226813,3727,6.861666666666666,3.6292
226815,3727,58.059999999999995,77.0441
226837,3655,20.453333333333333,21.051599999999997
226846,4370,135.39,141.1264
226944,3727,34.915,32.3307
226968,37376,14.42,8.3295
227028,11775,128.15666666666667,108.577
227037,3494,147.99833333333333,103.5008
227146,37376,92.82333333333332,60.9182
227340,3727,84.47333333333333,98.1545
227399,3727,130.47166666666666,167.1107
227466,8269,26.746666666666666,20.673
227502,6502,52.373333333333335,51.6027
227510,6359,111.95166666666667,94.1505
227525,4370,90.50666666666666,98.2392
227530,6919,33.295,23.048099999999998
227650,3494,56.47666666666667,53.1218
227681,23733,29.39333333333333,18.9845
227693,3494,128.42166666666668,116.2153
227699,3727,63.35,60.0517
227727,4370,64.07666666666667,74.1099
227811,3727,153.52166666666665,168.9433
227829,3792,33.255,27.020799999999998
227842,3727,44.86833333333333,56.2071
227905,3727,104.405,107.8473
227934,3727,47.901666666666664,67.6393
228003,37376,152.8383333333333,128.37969999999999
228020,3655,5.488333333333333,3.7111
228037,3754,54.483333333333334,56.162800000000004
228039,3494,110.24666666666667,102.5273
228057,3727,76.39666666666668,56.1475
228128,3727,158.82999999999998,132.25779999999997
228134,3727,184.34333333333333,143.2194
228174,3523,29.891666666666666,30.9912
228180,3727,80.67666666666668,70.6556
228201,3523,112.35,130.3627
228210,6502,30.738333333333333,28.339
228229,3494,17.735,19.1753
228247,3792,18.153333333333332,15.5566
228460,3655,48.36833333333333,46.559
228498,3727,63.79,50.9119
228541,3523,54.70166666666667,60.850699999999996
228544,3523,105.61666666666666,90.834
228608,3494,151.48166666666665,116.016
228618,35125,53.22166666666667,38.542300000000004
228632,3727,15.525,21.9444
228671,3754,62.745,79.1194
228714,3727,44.86833333333333,56.2071
228802,35125,19.886666666666667,17.0085
228815,4370,87.47166666666666,108.8865
228896,6502,28.846666666666668,29.2717
228907,35125,54.015,40.815599999999996
228958,35125,17.826666666666664,16.150100000000002
228970,3754,12.66,13.345799999999999
229064,3792,30.21833333333333,21.999299999999998
229093,3727,128.22333333333333,133.3597
229164,3727,52.65333333333333,66.5056
229170,3494,167.22333333333333,147.7717
229186,3494,46.57166666666667,42.406400000000005
229301,3523,183.34833333333333,194.27689999999998
229359,3727,87.99499999999999,60.969800000000006
229423,3727,94.50666666666666,107.0264
229446,3727,1.7183333333333333,0.7422000000000001
229505,3727,72.48333333333333,95.4132
229767,3770,43.794999999999995,23.8932
229769,3494,93.26333333333334,67.4713
229806,3727,42.01166666666666,46.281099999999995
229809,8269,47.77833333333333,36.0546
230089,3494,70.275,57.6511
230145,3523,15.685,15.7023
230149,3494,44.266666666666666,32.9396
230200,3727,81.76166666666667,89.6182
230322,3792,34.38,33.183800000000005
230363,23733,55.056666666666665,30.3098
230477,3727,144.15833333333333,159.5306
230478,3727,150.38166666666666,148.0726
230521,3727,96.635,86.1879
230533,3727,103.7,67.4941
230627,4370,23.66166666666667,18.877599999999997
230649,3655,46.80166666666666,47.636300000000006
230677,3727,146.95833333333334,136.2161
230686,3494,156.10333333333335,158.2101
230696,3727,0.6533333333333334,0.8441000000000001
230749,3494,65.01666666666667,51.613800000000005
230780,3494,83.10833333333333,65.89989999999999
230862,3494,53.626666666666665,38.9718
230942,3792,134.72333333333333,129.4005
231109,3494,243.13,183.8045
231194,3494,53.71,35.9877
231273,3523,90.185,48.767900000000004
231293,6502,25.263333333333332,26.3283
231417,4370,151.28833333333333,129.24939999999998
231496,3727,115.20833333333333,114.4545
231512,3494,128.20333333333332,110.2984
231534,4370,77.79166666666667,106.2254
231546,4370,19.295,19.3427
231564,3494,97.04833333333333,91.969
231565,30057,47.78666666666666,52.418800000000005
231581,3523,48.97166666666667,39.267
231587,3727,137.91333333333333,145.3022
231746,3727,67.40666666666667,80.4603
231771,3523,197.50333333333336,205.5257
231850,3727,70.445,75.3192
231864,6733,14.345,15.184
231880,3754,12.94,16.3975
231909,3523,107.67,79.569
231919,3494,58.11,54.8828
231978,3727,26.636666666666667,33.5021
232033,30057,3.355,2.1711
232084,4370,17.240000000000002,15.918
232113,3494,142.60666666666665,119.3757
232129,3727,147.515,151.1097
232140,3727,183.50666666666666,206.14520000000002
232172,30057,21.478333333333335,22.432299999999998
232192,3523,170.93333333333334,187.3819
232308,3792,45.92666666666666,35.420300000000005
232332,6359,112.01166666666667,94.1749
232346,3523,44.141666666666666,61.6068
232397,3494,125.595,111.1743
232452,8154,18.933333333333334,19.2897
232479,4370,61.638333333333335,82.4005
232491,3494,19.775,18.560200000000002
232523,11775,3.6933333333333334,2.656
232576,35125,9.725,7.22
232662,3494,99.14333333333335,99.18289999999999
232667,4370,37.47,49.7191
232690,3494,55.31666666666667,51.8633
232719,3727,66.26166666666667,82.5004
232729,11775,38.115,35.2532
232795,3727,261.20666666666665,194.6311
232797,3494,139.87333333333333,123.82889999999999
232896,3523,126.04833333333333,101.77380000000001
232976,3727,150.09166666666667,147.2781
233020,3727,172.98999999999998,131.8379
233120,3770,59.693333333333335,42.9195
233171,3727,183.675,206.2569
233196,3727,53.57,73.5783
233215,3655,248.98,180.0935
233224,30057,15.356666666666666,10.7
233228,3727,138.84,145.9225
233232,4370,79.24166666666666,93.5356
233254,3523,28.723333333333336,33.6432
233305,6359,104.26833333333335,89.0414
233420,3727,7.035,9.8933
233559,6919,25.188333333333333,19.222
233620,4370,32.54833333333333,37.577400000000004
233661,4370,24.878333333333334,29.033900000000003
233699,3727,137.91333333333333,145.3022
233726,37376,143.02,113.16260000000001
233744,4370,134.71166666666667,117.198
233803,3727,56.230000000000004,76.5871
233835,3655,31.826666666666664,16.583599999999997
233836,3655,8.088333333333333,5.5965
233891,3727,84.04333333333334,82.5986
233931,3523,54.833333333333336,56.9529
233958,30057,10.716666666666667,7.9399
234017,3727,80.10333333333332,90.68169999999999
234060,6918,8.748333333333333,5.4864
234064,37376,147.66833333333335,121.63980000000001
234154,3727,12.268333333333334,15.2727
234183,26411,11.013333333333332,4.5649
234190,3792,157.72333333333333,155.7426
234223,3494,37.483333333333334,28.8018
234247,4370,30.16,37.1952
234258,3523,73.81,59.0399
234260,3754,76.28999999999999,90.3218
234316,6359,104.42666666666668,89.1865
234422,3727,93.49166666666666,109.051
234434,3494,186.6,150.3648
234487,4370,78.93333333333334,91.4636
234570,6919,19.43166666666667,14.1925
234613,4370,29.581666666666667,25.956
234627,3494,97.405,104.26339999999999
234683,11775,73.25166666666668,44.512800000000006
234767,3523,18.956666666666667,17.0687
234788,3727,35.431666666666665,31.8491
234798,3523,120.09666666666666,106.44
234800,3727,192.15166666666667,200.8509
234896,6580,592.7883333333334,341.6274
234947,3727,122.36833333333334,150.5076
234977,3792,25.881666666666668,13.703
235049,3523,210.52166666666665,161.8155
235103,3727,78.325,56.9453
235161,3494,65.31333333333333,72.6124
235193,3523,149.45499999999998,140.03560000000002
235228,3523,69.475,40.1492
235239,6919,11.251666666666667,15.6455
235335,3523,51.47166666666667,42.0353
235369,3727,78.325,56.9453
235408,3727,67.295,76.2455
235429,3494,129.3,75.61280000000001
235435,4370,93.33500000000001,120.4286
235449,30057,43.973333333333336,43.287099999999995
235471,6733,49.51166666666666,45.4714
235506,3727,147.515,151.1097
235513,3494,21.763333333333332,19.3548
235579,3727,103.875,116.26289999999999
235633,4370,27.546666666666667,27.8327
235653,3494,175.84333333333333,138.7558
235661,3523,40.785,41.9266
235677,6919,8.08,10.668299999999999
235692,35125,66.75666666666667,55.841800000000006
235721,11775,127.58999999999999,103.70819999999999
235753,3523,30.333333333333332,34.002900000000004
235773,6502,4.961666666666667,5.3777
235824,3792,41.29833333333333,32.3549
235843,3494,40.013333333333335,36.397400000000005
235992,3727,114.395,127.93180000000001
236013,4370,26.878333333333334,30.8914
236042,3494,159.85166666666666,88.3022
236066,3494,90.59833333333333,65.7025
236087,6733,38.75666666666667,30.5555
236169,3727,65.35333333333332,76.4418
236252,11775,56.44166666666667,50.483599999999996
236294,6918,43.15833333333333,37.4349
236345,3792,155.98333333333332,157.2293
236396,3494,140.04166666666666,117.7365
236408,3523,119.76833333333335,100.25580000000001
236423,3523,85.69,89.5216
236478,4370,146.925,140.30329999999998
236513,3727,53.269999999999996,74.98610000000001
236553,3494,201.77,158.74779999999998
236581,6919,15.793333333333333,14.5764
236605,35125,82.72333333333333,54.756699999999995
236618,3494,159.75666666666666,132.59879999999998
236728,3727,97.43833333333333,86.4628
236758,37376,148.11833333333334,134.7681
236790,3792,31.241666666666667,29.8488
236798,3727,49.775,69.18860000000001
236800,8269,17.018333333333334,18.098200000000002
236804,3494,67.88333333333334,53.7605
236839,4370,21.388333333333332,25.8003
236888,37376,75.19666666666667,48.0638
236930,6502,15.211666666666668,12.2079
236935,3727,1.375,1.1963
236977,3727,123.26833333333335,75.5815
237030,6918,23.845000000000002,27.161099999999998
237128,3727,59.18666666666666,70.16510000000001
237161,3494,39.730000000000004,36.0803
237215,3494,186.19666666666666,150.19320000000002
237242,3494,125.45833333333333,110.93010000000001
237429,3770,9.110000000000001,8.0336
237474,3523,33.475,23.6845
237568,3494,53.44666666666667,26.152
237641,3494,117.75833333333334,108.86319999999999
237672,3792,69.51833333333335,50.706300000000006
237683,3523,136.38333333333333,109.8145
237723,4370,17.546666666666667,19.1211
237749,3727,83.35166666666667,95.6364
237750,3523,215.30499999999998,164.867
237757,8154,43.255,31.984599999999997
237814,11775,4.661666666666666,2.2105
237836,3727,19.06833333333333,16.0537
237896,4370,139.05166666666668,137.029
237940,3792,10.126666666666667,10.553
237948,30057,29.091666666666665,24.1373
238041,8269,16.045,11.641200000000001
238157,37376,101.0,86.4388
238197,3655,67.25500000000001,57.6009
238312,6502,9.756666666666666,8.581
238314,37376,89.03999999999999,73.0438
238397,37376,61.108333333333334,40.8175
238500,6359,100.29166666666667,84.9417
238649,3727,73.48833333333333,77.1576
238732,3655,9.276666666666667,3.9365
238750,3494,38.836666666666666,25.5717
238754,3727,220.06333333333333,231.9493
238758,3523,154.94166666666666,126.5053
238801,3792,74.55833333333334,54.0485
238839,3494,62.730000000000004,59.8825
238859,3727,36.9,52.061800000000005
238919,11775,47.038333333333334,33.2097
238935,4370,59.38166666666667,75.4461
238951,6502,20.798333333333336,20.8141
239010,3494,146.07999999999998,124.7117
239022,3494,37.61833333333333,30.4346
239237,37376,129.225,112.6655
239287,37376,150.68333333333334,126.86410000000001
239492,3494,131.75166666666667,118.427
239539,11775,144.28333333333333,116.4245
239612,3523,66.435,79.18539999999999
239624,3494,21.42,21.394299999999998
239636,3655,260.56666666666666,184.9531
239675,3770,16.191666666666666,17.503700000000002
239700,6352,21.971666666666668,13.610700000000001
239784,3655,9.2,9.631
239835,37376,39.541666666666664,20.1161
239840,3523,74.20666666666666,59.7528
239930,30057,28.255,30.4764
239961,6732,40.82333333333334,41.683099999999996
239964,3727,188.41833333333335,160.25879999999998
239981,3727,183.675,206.2569
240067,3727,89.03166666666667,65.6828
240073,3655,7.386666666666667,4.4399
240104,3494,103.47,74.0255
240115,3727,86.19666666666667,83.4787
240125,3494,66.27666666666667,76.04469999999999
240165,8154,22.970000000000002,18.439799999999998
240206,3494,280.80833333333334,217.321
240221,3727,134.11499999999998,112.8579
240240,10972,1.0116666666666667,0.7392000000000001
240342,3727,250.52,258.8259
240343,4370,135.41166666666666,152.399
240357,30057,30.508333333333333,38.2585
240475,3494,50.19833333333334,26.1688
240559,6732,17.9,17.6947
240586,6918,43.38333333333333,41.130300000000005
240587,3727,200.45,206.0454
240600,3727,52.07333333333334,63.961
240641,3523,32.25333333333334,18.7224
240651,3727,118.86166666666666,117.57939999999999
240725,6359,114.52166666666668,98.20110000000001
240732,3494,267.69,208.1828
240756,6502,24.418333333333333,24.59
240800,37376,63.45666666666667,42.755
240827,35125,57.46,40.2488
240870,3727,116.02833333333334,94.246
240873,3494,96.21833333333333,105.2838
240953,3770,12.211666666666668,12.6584
241023,3494,164.99666666666664,129.1278
241078,3523,117.86,103.2158
241082,4370,26.038333333333334,26.2665
241087,3727,112.75666666666666,123.06039999999999
241140,3727,79.43833333333333,92.444
241205,3727,92.78166666666667,105.19239999999999
241273,3727,160.74666666666664,154.9315
241276,3523,63.281666666666666,68.3275
241325,8154,55.94666666666667,38.9216
241470,6502,11.845,14.225
241502,3770,46.568333333333335,34.254
241503,3727,50.151666666666664,70.82339999999999
241579,3727,83.35166666666667,95.6364
241586,3727,221.56833333333333,233.1451
241744,3523,21.92,14.4779
241781,3727,253.19833333333332,192.24079999999998
241785,3494,162.84,132.8572
241794,37376,184.10666666666665,130.1855
241856,3494,131.15333333333334,112.2662
241858,3727,140.77333333333334,118.45939999999999
241863,3523,70.14333333333335,54.1495
241921,4370,153.61833333333334,130.8106
241961,3727,156.20666666666665,174.0267
242004,3792,60.12166666666667,40.6828
242019,3494,65.82333333333334,75.43639999999999
242067,3727,307.5083333333333,317.3062
242168,3523,45.76166666666666,44.2013
242173,8154,28.435,21.9877
242174,6918,11.865,7.5702
242186,3727,49.151666666666664,67.3092
242264,3523,49.04333333333333,49.957
242295,3727,84.14166666666667,63.672599999999996
242332,3655,318.97333333333336,209.2121
242333,3727,129.465,177.8911
242391,4370,22.253333333333334,23.9746
242400,3523,104.685,125.0573
242472,3727,99.85333333333332,70.2018
242567,3494,65.95666666666666,63.364599999999996
242617,3523,109.57666666666667,111.232
242652,6733,34.63666666666666,28.840700000000002
242673,3494,80.83999999999999,59.1216
242687,3792,63.276666666666664,42.781699999999994
242761,37376,77.49,53.3754
242874,35125,71.375,52.4908
242913,6502,11.481666666666666,12.355799999999999
242942,6502,55.91833333333333,64.2039
242976,3754,7.8983333333333325,10.9818
243029,3727,173.21166666666667,133.43460000000002
243066,37376,19.65666666666667,11.482
243067,3523,4.8133333333333335,3.1401999999999997
243090,3523,7.430000000000001,6.8903
243186,3792,25.675,21.9785
243210,3494,259.7416666666667,192.0161
243266,3727,49.07166666666667,69.292
243352,3655,6.261666666666667,4.3702
243386,3494,94.595,68.35589999999999
243404,3494,3.3766666666666665,4.4146
243485,3494,146.95666666666665,82.94619999999999
243644,6502,20.503333333333334,14.7992
243683,3655,83.58833333333334,78.1286
243697,4370,103.88833333333334,108.5989
243756,3494,50.19833333333334,26.1688
243777,3727,213.37166666666664,163.53560000000002
243808,3494,183.64666666666665,136.2066
243826,3727,173.75333333333336,132.1552
243851,3494,34.806666666666665,23.6355
243870,4370,53.67333333333333,72.0151
243924,3727,241.47666666666666,249.0461
243940,3727,112.125,114.1845
243977,4370,87.90166666666667,111.09039999999999
244050,3494,208.01166666666668,162.8976
244052,3494,248.27833333333334,204.1296
244061,3655,108.29166666666667,107.6816
244192,4370,122.35,133.93529999999998
244213,3727,168.255,151.86939999999998
244222,23733,44.21666666666667,25.200200000000002
244230,3494,110.10666666666665,102.46910000000001
244248,3523,130.97833333333332,113.8509
244367,3727,225.84,173.7378
244440,3494,146.85333333333335,108.8018
244593,3494,143.90666666666667,122.0571
244595,37376,70.59833333333333,34.313199999999995
244618,3727,93.24333333333334,103.6822
244629,6732,296.695,321.5125
244684,3494,144.5,122.45039999999999
244695,6580,73.945,55.6256
244698,3523,62.485,37.2446
244718,37376,91.695,74.4586
244720,3792,47.54666666666667,45.3717
244741,4370,31.834999999999997,30.2407
244868,3655,70.13833333333334,73.1576
244924,37376,131.74666666666667,112.2993
244927,3727,242.66833333333335,249.9939
244928,3523,108.08500000000001,79.8456
244941,3727,276.64000000000004,200.96120000000002
244973,3727,156.715,171.8496
245006,3727,240.36499999999998,248.157
245030,37376,138.49166666666667,118.7668
245060,3727,94.12333333333332,101.0192
245108,3523,84.71000000000001,90.61030000000001
245113,6918,56.24666666666667,50.0146
245199,37376,85.11999999999999,58.452400000000004
245385,30057,50.36333333333334,46.7669
245388,3727,209.31833333333333,151.8597
245413,4370,37.09,37.0271
245423,3727,42.81666666666667,31.1545
245431,3494,53.245,35.2776
245528,6732,33.666666666666664,29.3678
245617,8269,10.586666666666668,5.8835
245633,6359,91.97166666666666,77.57130000000001
245727,11775,135.535,114.8975
245731,3494,120.00333333333333,69.839
245732,3727,250.255,191.0645
245740,3523,51.66,58.9714
245765,3727,114.99499999999999,114.8896
245849,3494,255.47666666666666,201.8196
245906,3727,45.37166666666667,64.0526
245915,3727,191.17166666666665,147.7644
245935,3727,226.92666666666668,217.0335
245940,3494,181.35666666666665,152.4564
245983,3727,100.37333333333332,98.1514
245989,6502,91.91166666666666,58.267300000000006
246105,37376,85.14833333333333,55.2956
246110,3727,269.12166666666667,210.4351
246156,3494,65.01666666666667,51.613800000000005
246157,3770,31.296666666666667,15.101899999999999
246234,37376,101.11166666666666,78.8222
246422,3494,125.405,110.9075
246491,37376,138.08166666666665,126.2792
246494,3655,2.1016666666666666,2.9024
246693,6359,101.77,85.3095
246823,3727,101.23666666666666,114.5352
250016,3727,218.72833333333335,164.09629999999999
250187,3494,33.795,26.1393
250275,3494,83.80166666666668,67.2673
250278,3792,78.33999999999999,80.4223
250290,3727,127.82333333333332,115.8669
250313,37376,159.775,144.44629999999998
250360,6732,542.3716666666667,517.0535
250409,3523,94.74166666666666,88.61280000000001
250432,3494,102.94833333333332,73.6235
250524,3494,173.73333333333332,146.1117
250548,3494,270.25166666666667,196.3858
250575,3727,97.60333333333332,102.3119
250647,3494,135.21,99.3446
250676,3727,100.56,115.2277
250693,3727,29.9,40.048199999999994
250706,3523,50.37833333333333,56.529300000000006
310035,3727,107.11833333333334,102.5991
310055,3727,76.35166666666667,68.8623
310065,3754,39.89666666666667,33.2132
310076,3727,207.68833333333333,221.9921
310090,3727,90.69333333333334,108.2595
310126,3494,158.125,126.2714
310173,3727,111.32166666666667,92.2589
310205,3727,39.233333333333334,40.728199999999994
310207,3727,150.30666666666667,119.5113
310229,3727,103.31833333333334,88.97139999999999
310232,3494,195.48999999999998,163.7593
310246,11775,57.294999999999995,50.757
310261,3494,48.526666666666664,32.7599
310268,3494,87.03999999999999,95.4551
310269,3494,42.056666666666665,31.539900000000003
310301,3727,8.168333333333333,11.4831
310330,3727,84.205,99.1782
310363,3754,20.083333333333332,28.379099999999998
310378,3727,26.638333333333332,34.7521
310381,3727,63.80166666666666,82.3167
310390,3727,13.286666666666667,5.848
310417,3727,20.966666666666665,29.5642
310424,3523,162.74833333333333,150.9241
310437,3523,31.65666666666667,22.9174
310491,3494,73.565,49.6466
310493,3494,293.1633333333333,220.178
310539,3727,19.02,26.805400000000002
310557,3727,265.12333333333333,289.39790000000005
310584,3727,5.281666666666666,7.4693000000000005
310612,3727,9.548333333333334,13.4978
310669,3727,62.54333333333333,88.0424
310673,3523,19.248333333333335,26.1674
310696,3523,126.175,124.76219999999999
310697,3727,51.31666666666667,65.63210000000001
310739,3523,198.76166666666668,158.0854
310742,3727,14.43,17.5586
310743,3523,102.48666666666666,122.95339999999999
310825,4370,25.285,23.1557
310997,30057,43.42666666666666,56.989
311170,6918,60.29833333333333,53.1663
311498,8269,62.215,63.716
510004,8154,30.071666666666665,23.2592
510005,4370,38.483333333333334,41.3491
510059,6502,15.435,20.7688
510101,3792,39.041666666666664,30.8418
510112,6502,28.05,24.3086
510158,3494,104.22666666666667,106.1435
510220,6918,10.931666666666667,10.1999
510229,6502,31.53166666666667,21.0452
510310,6502,66.46166666666666,64.7505
510387,6580,79.61333333333333,89.6373
510411,15598,41.50333333333333,19.4823
510474,30057,13.946666666666665,13.188799999999999
510478,3494,104.96333333333334,97.70060000000001
510503,8269,71.29666666666667,74.24860000000001
510504,8269,8.698333333333332,8.5882
510518,8154,19.11,18.037599999999998
510520,3727,272.02833333333336,295.59459999999996
510540,6359,178.74333333333334,142.394
510612,3494,284.9483333333334,216.7643
510646,6919,27.861666666666668,27.9049
510667,3494,174.10166666666666,176.4759
510705,6359,178.23166666666665,142.18179999999998
510707,8269,14.59,14.281600000000001
510739,3727,255.96,259.1921
510743,3523,134.85833333333332,105.1839
510754,6502,68.48166666666665,77.5967
510762,3727,251.66833333333335,191.6064
510875,23733,5.963333333333334,3.8628
510955,3494,271.6166666666667,219.5446
510981,37376,89.91666666666667,58.4929
510988,4370,178.13333333333333,145.9546
510991,6352,18.185,14.273100000000001
511054,6502,16.345000000000002,17.8283
511079,6502,25.486666666666668,23.7634
511182,3494,64.33666666666666,78.4606
511224,6580,7.364999999999999,5.1991000000000005
511246,6732,6.305000000000001,5.7269
511255,8269,57.955000000000005,62.6329
511300,6502,40.208333333333336,27.5989
511335,3727,140.77333333333334,118.45939999999999
511374,4370,80.58833333333334,94.045
511392,4370,12.803333333333335,10.2883
511425,37376,58.89333333333333,38.0268
511427,3494,114.275,86.7928
511429,3754,26.259999999999998,27.9363
511432,6919,10.33,13.308
511436,3523,209.04666666666665,181.756
511483,3494,156.66,158.7154
511564,6580,34.82333333333334,43.4976
511717,6502,62.468333333333334,56.189699999999995
511842,3754,38.63,39.6361
511845,3727,187.45833333333334,137.86260000000001
511904,3523,17.40666666666667,16.5642
512028,6352,23.558333333333334,26.4635
512082,8269,19.196666666666665,18.450400000000002
512171,6580,7.903333333333333,8.895100000000001
512182,3494,88.97666666666667,70.6533
512265,4370,129.40666666666667,110.9756
512266,37376,22.58833333333333,15.180399999999999
512366,3792,76.36999999999999,55.1065
512398,15598,5.841666666666667,2.9663000000000004
512421,6359,74.21166666666666,61.5195
512472,4370,134.04166666666666,117.8828
